game_id,season,week,team,def_value_pre,def_value_post
2025_09_ARI_DAL,2025,9,ARI,-14.156,-12.682
2025_10_ARI_SEA,2025,10,ARI,-12.682,-11.072
2025_11_SF_ARI,2025,11,ARI,-11.072,-12.208
2025_12_JAX_ARI,2025,12,ARI,-12.208,-12.169
2025_13_ARI_TB,2025,13,ARI,-12.169,-11.333
2025_14_LAR_ARI,2025,14,ARI,-11.333,-12.896
2025_15_ARI_HOU,2025,15,ARI,-12.896,-14.922
2025_16_ATL_ARI,2025,16,ARI,-14.922,-14.796
2025_17_ARI_CIN,2025,17,ARI,-14.796,-14.82
2025_18_ARI_LAR,2025,18,ARI,-14.82,-15.756
2026_01_ARI_LAC,2026,1,ARI,-10.1,-9.651
1999_01_MIN_ATL,1999,1,ATL,0.0,-2.742
1999_02_ATL_DAL,1999,2,ATL,-2.742,-0.713
1999_03_ATL_LAR,1999,3,ATL,-0.713,-5.787
1999_04_BAL_ATL,1999,4,ATL,-5.787,-6.467
1999_05_ATL_NO,1999,5,ATL,-6.467,-8.015
1999_06_LAR_ATL,1999,6,ATL,-8.015,-8.333
1999_07_ATL_PIT,1999,7,ATL,-8.333,-9.106
1999_08_CAR_ATL,1999,8,ATL,-9.106,-8.323
1999_09_JAX_ATL,1999,9,ATL,-8.323,-10.283
1999_11_ATL_TB,1999,11,ATL,-10.283,-8.635
1999_12_ATL_CAR,1999,12,ATL,-8.635,-10.147
1999_13_NO_ATL,1999,13,ATL,-10.147,-9.241
1999_14_ATL_SF,1999,14,ATL,-9.241,-9.196
1999_15_ATL_TEN,1999,15,ATL,-9.196,-10.967
1999_16_ARI_ATL,1999,16,ATL,-10.967,-12.134
1999_17_SF_ATL,1999,17,ATL,-12.134,-17.015
2000_01_SF_ATL,2000,1,ATL,-10.907,-13.144
2000_02_ATL_DEN,2000,2,ATL,-13.144,-14.218
2000_03_ATL_CAR,2000,3,ATL,-14.218,-12.109
2000_04_LAR_ATL,2000,4,ATL,-12.109,-13.021
2000_05_ATL_PHI,2000,5,ATL,-13.021,-15.713
2000_06_NYG_ATL,2000,6,ATL,-15.713,-15.035
2000_07_ATL_LAR,2000,7,ATL,-15.035,-14.968
2000_08_NO_ATL,2000,8,ATL,-14.968,-15.455
2000_09_CAR_ATL,2000,9,ATL,-15.455,-12.378
2000_10_TB_ATL,2000,10,ATL,-12.378,-12.996
2000_11_ATL_DET,2000,11,ATL,-12.996,-11.955
2000_12_ATL_SF,2000,12,ATL,-11.955,-11.102
2000_13_ATL_OAK,2000,13,ATL,-11.102,-12.468
2000_14_SEA_ATL,2000,14,ATL,-12.468,-15.226
2000_16_ATL_NO,2000,16,ATL,-15.226,-17.029
2000_17_KC_ATL,2000,17,ATL,-17.029,-16.756
2001_01_ATL_SF,2001,1,ATL,-10.741,-11.273
2001_02_CAR_ATL,2001,2,ATL,-11.273,-13.865
2001_03_ATL_ARI,2001,3,ATL,-13.865,-12.86
2001_04_CHI_ATL,2001,4,ATL,-12.86,-13.237
2001_05_SF_ATL,2001,5,ATL,-13.237,-17.192
2001_06_ATL_NO,2001,6,ATL,-17.192,-16.782
2001_08_NE_ATL,2001,8,ATL,-16.782,-18.946
2001_09_DAL_ATL,2001,9,ATL,-18.946,-18.553
2001_10_ATL_GB,2001,10,ATL,-18.553,-16.986
2001_11_ATL_CAR,2001,11,ATL,-16.986,-15.904
2001_12_LAR_ATL,2001,12,ATL,-15.904,-18.267
2001_13_NO_ATL,2001,13,ATL,-18.267,-19.031
2001_14_ATL_IND,2001,14,ATL,-19.031,-20.875
2001_15_BUF_ATL,2001,15,ATL,-20.875,-22.31
2001_16_ATL_MIA,2001,16,ATL,-22.31,-21.099
2001_17_ATL_LAR,2001,17,ATL,-21.099,-21.056
2002_01_ATL_GB,2002,1,ATL,-13.497,-14.495
2002_02_CHI_ATL,2002,2,ATL,-14.495,-14.269
2002_03_CIN_ATL,2002,3,ATL,-14.269,-12.581
2002_05_TB_ATL,2002,5,ATL,-12.581,-12.986
2002_06_ATL_NYG,2002,6,ATL,-12.986,-12.018
2002_07_CAR_ATL,2002,7,ATL,-12.018,-11.247
2002_08_ATL_NO,2002,8,ATL,-11.247,-11.198
2002_09_BAL_ATL,2002,9,ATL,-11.198,-10.391
2002_10_ATL_PIT,2002,10,ATL,-10.391,-13.885
2002_11_NO_ATL,2002,11,ATL,-13.885,-14.949
2002_12_ATL_CAR,2002,12,ATL,-14.949,-11.92
2002_13_ATL_MIN,2002,13,ATL,-11.92,-10.333
2002_14_ATL_TB,2002,14,ATL,-10.333,-12.604
2002_15_SEA_ATL,2002,15,ATL,-12.604,-14.596
2002_16_DET_ATL,2002,16,ATL,-14.596,-13.568
2002_17_ATL_CLE,2002,17,ATL,-13.568,-11.29
2002_18_ATL_GB,2002,18,ATL,-11.29,-9.471
2002_19_ATL_PHI,2002,19,ATL,-9.471,-9.623
2003_01_ATL_DAL,2003,1,ATL,-6.169,-5.644
2003_02_WAS_ATL,2003,2,ATL,-5.644,-7.696
2003_03_TB_ATL,2003,3,ATL,-7.696,-9.03
2003_04_ATL_CAR,2003,4,ATL,-9.03,-9.993
2003_05_MIN_ATL,2003,5,ATL,-9.993,-11.064
2003_06_ATL_LAR,2003,6,ATL,-11.064,-13.416
2003_07_NO_ATL,2003,7,ATL,-13.416,-16.427
2003_09_PHI_ATL,2003,9,ATL,-16.427,-18.689
2003_10_ATL_NYG,2003,10,ATL,-18.689,-16.43
2003_11_ATL_NO,2003,11,ATL,-16.43,-14.144
2003_12_TEN_ATL,2003,12,ATL,-14.144,-14.235
2003_13_ATL_HOU,2003,13,ATL,-14.235,-13.324
2003_14_CAR_ATL,2003,14,ATL,-13.324,-12.544
2003_15_ATL_IND,2003,15,ATL,-12.544,-15.397
2003_16_ATL_TB,2003,16,ATL,-15.397,-16.444
2003_17_JAX_ATL,2003,17,ATL,-16.444,-17.86
2004_01_ATL_SF,2004,1,ATL,-11.448,-11.374
2004_02_LAR_ATL,2004,2,ATL,-11.374,-11.739
2004_03_ARI_ATL,2004,3,ATL,-11.739,-12.394
2004_04_ATL_CAR,2004,4,ATL,-12.394,-11.62
2004_05_DET_ATL,2004,5,ATL,-11.62,-11.572
2004_06_LAC_ATL,2004,6,ATL,-11.572,-12.937
2004_07_ATL_KC,2004,7,ATL,-12.937,-13.495
2004_08_ATL_DEN,2004,8,ATL,-13.495,-15.324
2004_10_TB_ATL,2004,10,ATL,-15.324,-14.541
2004_11_ATL_NYG,2004,11,ATL,-14.541,-12.663
2004_12_NO_ATL,2004,12,ATL,-12.663,-11.482
2004_13_ATL_TB,2004,13,ATL,-11.482,-9.592
2004_14_OAK_ATL,2004,14,ATL,-9.592,-8.895
2004_15_CAR_ATL,2004,15,ATL,-8.895,-10.334
2004_16_ATL_NO,2004,16,ATL,-10.334,-9.55
2004_17_ATL_SEA,2004,17,ATL,-9.55,-9.516
2004_19_LAR_ATL,2004,19,ATL,-9.516,-9.767
2004_20_ATL_PHI,2004,20,ATL,-9.767,-10.107
2005_01_PHI_ATL,2005,1,ATL,-6.478,-6.175
2005_02_ATL_SEA,2005,2,ATL,-6.175,-7.15
2005_03_ATL_BUF,2005,3,ATL,-7.15,-4.851
2005_04_MIN_ATL,2005,4,ATL,-4.851,-2.58
2005_05_NE_ATL,2005,5,ATL,-2.58,-5.624
2005_06_ATL_NO,2005,6,ATL,-5.624,-7.553
2005_07_NYJ_ATL,2005,7,ATL,-7.553,-7.974
2005_09_ATL_MIA,2005,9,ATL,-7.974,-7.138
2005_10_GB_ATL,2005,10,ATL,-7.138,-7.767
2005_11_TB_ATL,2005,11,ATL,-7.767,-8.29
2005_12_ATL_DET,2005,12,ATL,-8.29,-6.871
2005_13_ATL_CAR,2005,13,ATL,-6.871,-6.933
2005_14_NO_ATL,2005,14,ATL,-6.933,-7.919
2005_15_ATL_CHI,2005,15,ATL,-7.919,-7.335
2005_16_ATL_TB,2005,16,ATL,-7.335,-8.419
2005_17_CAR_ATL,2005,17,ATL,-8.419,-9.833
2006_01_ATL_CAR,2006,1,ATL,-6.303,-4.13
2006_02_TB_ATL,2006,2,ATL,-4.13,-4.313
2006_03_ATL_NO,2006,3,ATL,-4.313,-5.143
2006_04_ARI_ATL,2006,4,ATL,-5.143,-3.674
2006_06_NYG_ATL,2006,6,ATL,-3.674,-3.744
2006_07_PIT_ATL,2006,7,ATL,-3.744,-5.864
2006_08_ATL_CIN,2006,8,ATL,-5.864,-6.743
2006_09_ATL_DET,2006,9,ATL,-6.743,-7.84
2006_10_CLE_ATL,2006,10,ATL,-7.84,-8.945
2006_11_ATL_BAL,2006,11,ATL,-8.945,-8.72
2006_12_NO_ATL,2006,12,ATL,-8.72,-10.055
2006_13_ATL_WAS,2006,13,ATL,-10.055,-9.219
2006_14_ATL_TB,2006,14,ATL,-9.219,-9.264
2006_15_DAL_ATL,2006,15,ATL,-9.264,-10.906
2006_16_CAR_ATL,2006,16,ATL,-10.906,-10.679
2006_17_ATL_PHI,2006,17,ATL,-10.679,-13.647
2007_01_ATL_MIN,2007,1,ATL,-8.747,-10.093
2007_02_ATL_JAX,2007,2,ATL,-10.093,-10.441
2007_03_CAR_ATL,2007,3,ATL,-10.441,-10.311
2007_04_HOU_ATL,2007,4,ATL,-10.311,-13.124
2007_05_ATL_TEN,2007,5,ATL,-13.124,-11.212
2007_06_NYG_ATL,2007,6,ATL,-11.212,-12.995
2007_07_ATL_NO,2007,7,ATL,-12.995,-13.839
2007_09_SF_ATL,2007,9,ATL,-13.839,-11.892
2007_10_ATL_CAR,2007,10,ATL,-11.892,-10.717
2007_11_TB_ATL,2007,11,ATL,-10.717,-11.03
2007_12_IND_ATL,2007,12,ATL,-11.03,-11.211
2007_13_ATL_LAR,2007,13,ATL,-11.211,-13.496
2007_14_NO_ATL,2007,14,ATL,-13.496,-15.389
2007_15_ATL_TB,2007,15,ATL,-15.389,-13.642
2007_16_ATL_ARI,2007,16,ATL,-13.642,-17.112
2007_17_SEA_ATL,2007,17,ATL,-17.112,-16.862
2008_01_DET_ATL,2008,1,ATL,-10.809,-11.857
2008_02_ATL_TB,2008,2,ATL,-11.857,-11.191
2008_03_KC_ATL,2008,3,ATL,-11.191,-9.957
2008_04_ATL_CAR,2008,4,ATL,-9.957,-11.647
2008_05_ATL_GB,2008,5,ATL,-11.647,-12.866
2008_06_CHI_ATL,2008,6,ATL,-12.866,-14.744
2008_08_ATL_PHI,2008,8,ATL,-14.744,-14.457
2008_09_ATL_OAK,2008,9,ATL,-14.457,-11.89
2008_10_NO_ATL,2008,10,ATL,-11.89,-11.357
2008_11_DEN_ATL,2008,11,ATL,-11.357,-12.154
2008_12_CAR_ATL,2008,12,ATL,-12.154,-14.285
2008_13_ATL_LAC,2008,13,ATL,-14.285,-12.316
2008_14_ATL_NO,2008,14,ATL,-12.316,-12.347
2008_15_TB_ATL,2008,15,ATL,-12.347,-13.203
2008_16_ATL_MIN,2008,16,ATL,-13.203,-15.565
2008_17_LAR_ATL,2008,17,ATL,-15.565,-16.239
2008_18_ATL_ARI,2008,18,ATL,-16.239,-16.398
2009_01_MIA_ATL,2009,1,ATL,-10.511,-9.977
2009_02_CAR_ATL,2009,2,ATL,-9.977,-11.621
2009_03_ATL_NE,2009,3,ATL,-11.621,-11.232
2009_05_ATL_SF,2009,5,ATL,-11.232,-9.777
2009_06_CHI_ATL,2009,6,ATL,-9.777,-10.807
2009_07_ATL_DAL,2009,7,ATL,-10.807,-13.581
2009_08_ATL_NO,2009,8,ATL,-13.581,-14.042
2009_09_WAS_ATL,2009,9,ATL,-14.042,-14.129
2009_10_ATL_CAR,2009,10,ATL,-14.129,-15.091
2009_11_ATL_NYG,2009,11,ATL,-15.091,-16.68
2009_12_TB_ATL,2009,12,ATL,-16.68,-19.197
2009_13_PHI_ATL,2009,13,ATL,-19.197,-19.548
2009_14_NO_ATL,2009,14,ATL,-19.548,-20.975
2009_15_ATL_NYJ,2009,15,ATL,-20.975,-19.644
2009_16_BUF_ATL,2009,16,ATL,-19.644,-18.591
2009_17_ATL_TB,2009,17,ATL,-18.591,-16.931
2010_01_ATL_PIT,2010,1,ATL,-10.853,-10.56
2010_02_ARI_ATL,2010,2,ATL,-10.56,-9.678
2010_03_ATL_NO,2010,3,ATL,-9.678,-10.831
2010_04_SF_ATL,2010,4,ATL,-10.831,-11.285
2010_05_ATL_CLE,2010,5,ATL,-11.285,-10.733
2010_06_ATL_PHI,2010,6,ATL,-10.733,-12.944
2010_07_CIN_ATL,2010,7,ATL,-12.944,-16.373
2010_09_TB_ATL,2010,9,ATL,-16.373,-16.464
2010_10_BAL_ATL,2010,10,ATL,-16.464,-17.543
2010_11_ATL_LAR,2010,11,ATL,-17.543,-19.096
2010_12_GB_ATL,2010,12,ATL,-19.096,-21.601
2010_13_ATL_TB,2010,13,ATL,-21.601,-20.249
2010_14_ATL_CAR,2010,14,ATL,-20.249,-18.179
2010_15_ATL_SEA,2010,15,ATL,-18.179,-15.575
2010_16_NO_ATL,2010,16,ATL,-15.575,-15.14
2010_17_CAR_ATL,2010,17,ATL,-15.14,-15.806
2010_19_GB_ATL,2010,19,ATL,-15.806,-19.074
2011_01_ATL_CHI,2011,1,ATL,-12.226,-12.004
2011_02_PHI_ATL,2011,2,ATL,-12.004,-13.011
2011_03_ATL_TB,2011,3,ATL,-13.011,-12.457
2011_04_ATL_SEA,2011,4,ATL,-12.457,-14.109
2011_05_GB_ATL,2011,5,ATL,-14.109,-14.533
2011_06_CAR_ATL,2011,6,ATL,-14.533,-14.506
2011_07_ATL_DET,2011,7,ATL,-14.506,-13.219
2011_09_ATL_IND,2011,9,ATL,-13.219,-11.944
2011_10_NO_ATL,2011,10,ATL,-11.944,-13.301
2011_11_TEN_ATL,2011,11,ATL,-13.301,-12.804
2011_12_MIN_ATL,2011,12,ATL,-12.804,-13.34
2011_13_ATL_HOU,2011,13,ATL,-13.34,-13.766
2011_14_ATL_CAR,2011,14,ATL,-13.766,-12.389
2011_15_JAX_ATL,2011,15,ATL,-12.389,-11.779
2011_16_ATL_NO,2011,16,ATL,-11.779,-11.258
2011_17_TB_ATL,2011,17,ATL,-11.258,-11.907
2011_18_ATL_NYG,2011,18,ATL,-11.907,-13.353
2012_01_ATL_KC,2012,1,ATL,-8.559,-8.595
2012_02_DEN_ATL,2012,2,ATL,-8.595,-6.4
2012_03_ATL_LAC,2012,3,ATL,-6.4,-4.016
2012_04_CAR_ATL,2012,4,ATL,-4.016,-6.747
2012_05_ATL_WAS,2012,5,ATL,-6.747,-4.915
2012_06_OAK_ATL,2012,6,ATL,-4.915,-6.165
2012_08_ATL_PHI,2012,8,ATL,-6.165,-5.794
2012_09_DAL_ATL,2012,9,ATL,-5.794,-7.474
2012_10_ATL_NO,2012,10,ATL,-7.474,-8.007
2012_11_ARI_ATL,2012,11,ATL,-8.007,-7.491
2012_12_ATL_TB,2012,12,ATL,-7.491,-6.886
2012_13_NO_ATL,2012,13,ATL,-6.886,-4.013
2012_14_ATL_CAR,2012,14,ATL,-4.013,-7.552
2012_15_NYG_ATL,2012,15,ATL,-7.552,-6.104
2012_16_ATL_DET,2012,16,ATL,-6.104,-7.85
2012_17_TB_ATL,2012,17,ATL,-7.85,-8.548
2012_19_SEA_ATL,2012,19,ATL,-8.548,-11.863
2012_20_SF_ATL,2012,20,ATL,-11.863,-13.052
2013_01_ATL_NO,2013,1,ATL,-8.366,-9.02
2013_02_LAR_ATL,2013,2,ATL,-9.02,-11.512
2013_03_ATL_MIA,2013,3,ATL,-11.512,-10.96
2013_04_NE_ATL,2013,4,ATL,-10.96,-12.532
2013_05_NYJ_ATL,2013,5,ATL,-12.532,-14.72
2013_07_TB_ATL,2013,7,ATL,-14.72,-16.351
2013_08_ATL_ARI,2013,8,ATL,-16.351,-16.535
2013_09_ATL_CAR,2013,9,ATL,-16.535,-15.85
2013_10_SEA_ATL,2013,10,ATL,-15.85,-17.626
2013_11_ATL_TB,2013,11,ATL,-17.626,-18.823
2013_12_NO_ATL,2013,12,ATL,-18.823,-18.492
2013_13_ATL_BUF,2013,13,ATL,-18.492,-19.92
2013_14_ATL_GB,2013,14,ATL,-19.92,-20.474
2013_15_WAS_ATL,2013,15,ATL,-20.474,-22.888
2013_16_ATL_SF,2013,16,ATL,-22.888,-22.826
2013_17_CAR_ATL,2013,17,ATL,-22.826,-23.159
2014_01_NO_ATL,2014,1,ATL,-14.845,-15.136
2014_02_ATL_CIN,2014,2,ATL,-15.136,-15.218
2014_03_TB_ATL,2014,3,ATL,-15.218,-13.183
2014_04_ATL_MIN,2014,4,ATL,-13.183,-15.219
2014_05_ATL_NYG,2014,5,ATL,-15.219,-14.906
2014_06_CHI_ATL,2014,6,ATL,-14.906,-16.469
2014_07_ATL_BAL,2014,7,ATL,-16.469,-15.776
2014_08_DET_ATL,2014,8,ATL,-15.776,-15.723
2014_10_ATL_TB,2014,10,ATL,-15.723,-15.26
2014_11_ATL_CAR,2014,11,ATL,-15.26,-15.363
2014_12_CLE_ATL,2014,12,ATL,-15.363,-15.32
2014_13_ARI_ATL,2014,13,ATL,-15.32,-16.461
2014_14_ATL_GB,2014,14,ATL,-16.461,-17.053
2014_15_PIT_ATL,2014,15,ATL,-17.053,-18.143
2014_16_ATL_NO,2014,16,ATL,-18.143,-15.617
2014_17_CAR_ATL,2014,17,ATL,-15.617,-16.796
2015_01_PHI_ATL,2015,1,ATL,-10.766,-12.028
2015_02_ATL_NYG,2015,2,ATL,-12.028,-13.215
2015_03_ATL_DAL,2015,3,ATL,-13.215,-14.171
2015_04_HOU_ATL,2015,4,ATL,-14.171,-13.585
2015_05_WAS_ATL,2015,5,ATL,-13.585,-13.501
2015_06_ATL_NO,2015,6,ATL,-13.501,-14.431
2015_07_ATL_TEN,2015,7,ATL,-14.431,-13.494
2015_08_TB_ATL,2015,8,ATL,-13.494,-14.453
2015_09_ATL_SF,2015,9,ATL,-14.453,-15.027
2015_11_IND_ATL,2015,11,ATL,-15.027,-15.322
2015_12_MIN_ATL,2015,12,ATL,-15.322,-15.334
2015_13_ATL_TB,2015,13,ATL,-15.334,-15.626
2015_14_ATL_CAR,2015,14,ATL,-15.626,-15.652
2015_15_ATL_JAX,2015,15,ATL,-15.652,-16.367
2015_16_CAR_ATL,2015,16,ATL,-16.367,-15.831
2015_17_NO_ATL,2015,17,ATL,-15.831,-16.465
2016_01_TB_ATL,2016,1,ATL,-10.554,-13.013
2016_02_ATL_OAK,2016,2,ATL,-13.013,-15.009
2016_03_ATL_NO,2016,3,ATL,-15.009,-15.777
2016_04_CAR_ATL,2016,4,ATL,-15.777,-15.785
2016_05_ATL_DEN,2016,5,ATL,-15.785,-14.278
2016_06_ATL_SEA,2016,6,ATL,-14.278,-13.629
2016_07_LAC_ATL,2016,7,ATL,-13.629,-13.442
2016_08_GB_ATL,2016,8,ATL,-13.442,-16.018
2016_09_ATL_TB,2016,9,ATL,-16.018,-16.559
2016_10_ATL_PHI,2016,10,ATL,-16.559,-16.205
2016_12_ARI_ATL,2016,12,ATL,-16.205,-16.129
2016_13_KC_ATL,2016,13,ATL,-16.129,-17.556
2016_14_ATL_LAR,2016,14,ATL,-17.556,-16.085
2016_15_SF_ATL,2016,15,ATL,-16.085,-16.94
2016_16_ATL_CAR,2016,16,ATL,-16.94,-14.378
2016_17_NO_ATL,2016,17,ATL,-14.378,-13.677
2016_19_SEA_ATL,2016,19,ATL,-13.677,-13.603
2016_20_GB_ATL,2016,20,ATL,-13.603,-14.134
2016_21_NE_ATL,2016,21,ATL,-14.134,-15.171
2017_01_ATL_CHI,2017,1,ATL,-9.724,-9.308
2017_02_GB_ATL,2017,2,ATL,-9.308,-10.002
2017_03_ATL_DET,2017,3,ATL,-10.002,-10.022
2017_04_BUF_ATL,2017,4,ATL,-10.022,-9.651
2017_06_MIA_ATL,2017,6,ATL,-9.651,-10.334
2017_07_ATL_NE,2017,7,ATL,-10.334,-9.815
2017_08_ATL_NYJ,2017,8,ATL,-9.815,-10.721
2017_09_ATL_CAR,2017,9,ATL,-10.721,-11.433
2017_10_DAL_ATL,2017,10,ATL,-11.433,-9.624
2017_11_ATL_SEA,2017,11,ATL,-9.624,-10.617
2017_12_TB_ATL,2017,12,ATL,-10.617,-11.766
2017_13_MIN_ATL,2017,13,ATL,-11.766,-12.739
2017_14_NO_ATL,2017,14,ATL,-12.739,-12.576
2017_15_ATL_TB,2017,15,ATL,-12.576,-14.551
2017_16_ATL_NO,2017,16,ATL,-14.551,-13.541
2017_17_CAR_ATL,2017,17,ATL,-13.541,-11.641
2017_18_ATL_LAR,2017,18,ATL,-11.641,-10.429
2017_19_ATL_PHI,2017,19,ATL,-10.429,-10.783
2018_01_ATL_PHI,2018,1,ATL,-6.912,-4.3
2018_02_CAR_ATL,2018,2,ATL,-4.3,-7.436
2018_03_NO_ATL,2018,3,ATL,-7.436,-11.18
2018_04_CIN_ATL,2018,4,ATL,-11.18,-13.088
2018_05_ATL_PIT,2018,5,ATL,-13.088,-13.501
2018_06_TB_ATL,2018,6,ATL,-13.501,-16.421
2018_07_NYG_ATL,2018,7,ATL,-16.421,-17.924
2018_09_ATL_WAS,2018,9,ATL,-17.924,-17.478
2018_10_ATL_CLE,2018,10,ATL,-17.478,-19.35
2018_11_DAL_ATL,2018,11,ATL,-19.35,-19.367
2018_12_ATL_NO,2018,12,ATL,-19.367,-17.801
2018_13_BAL_ATL,2018,13,ATL,-17.801,-18.821
2018_14_ATL_GB,2018,14,ATL,-18.821,-18.156
2018_15_ARI_ATL,2018,15,ATL,-18.156,-15.8
2018_16_ATL_CAR,2018,16,ATL,-15.8,-15.564
2018_17_ATL_TB,2018,17,ATL,-15.564,-17.156
2019_01_ATL_MIN,2019,1,ATL,-10.997,-10.804
2019_02_PHI_ATL,2019,2,ATL,-10.804,-9.706
2019_03_ATL_IND,2019,3,ATL,-9.706,-12.344
2019_04_TEN_ATL,2019,4,ATL,-12.344,-14.971
2019_05_ATL_HOU,2019,5,ATL,-14.971,-20.242
2019_06_ATL_ARI,2019,6,ATL,-20.242,-23.364
2019_07_LAR_ATL,2019,7,ATL,-23.364,-25.07
2019_08_SEA_ATL,2019,8,ATL,-25.07,-24.313
2019_10_ATL_NO,2019,10,ATL,-24.313,-22.253
2019_11_ATL_CAR,2019,11,ATL,-22.253,-19.604
2019_12_TB_ATL,2019,12,ATL,-19.604,-21.535
2019_13_NO_ATL,2019,13,ATL,-21.535,-20.287
2019_14_CAR_ATL,2019,14,ATL,-20.287,-20.913
2019_15_ATL_SF,2019,15,ATL,-20.913,-20.014
2019_16_JAX_ATL,2019,16,ATL,-20.014,-19.497
2019_17_ATL_TB,2019,17,ATL,-19.497,-17.846
2020_01_SEA_ATL,2020,1,ATL,-11.44,-14.926
2020_02_ATL_DAL,2020,2,ATL,-14.926,-18.758
2020_03_CHI_ATL,2020,3,ATL,-18.758,-18.48
2020_04_ATL_GB,2020,4,ATL,-18.48,-19.906
2020_05_CAR_ATL,2020,5,ATL,-19.906,-21.888
2020_06_ATL_MIN,2020,6,ATL,-21.888,-22.257
2020_07_DET_ATL,2020,7,ATL,-22.257,-23.123
2020_08_ATL_CAR,2020,8,ATL,-23.123,-20.964
2020_09_DEN_ATL,2020,9,ATL,-20.964,-23.076
2020_12_OAK_ATL,2020,12,ATL,-23.076,-20.89
2020_14_ATL_LAC,2020,14,ATL,-20.89,-21.929
2020_15_TB_ATL,2020,15,ATL,-21.929,-22.89
2020_16_ATL_KC,2020,16,ATL,-22.89,-21.019
2020_17_ATL_TB,2020,17,ATL,-21.019,-21.369
2021_01_PHI_ATL,2021,1,ATL,-13.697,-17.398
2021_02_ATL_TB,2021,2,ATL,-17.398,-17.828
2021_03_ATL_NYG,2021,3,ATL,-17.828,-17.794
2021_04_WAS_ATL,2021,4,ATL,-17.794,-21.221
2021_05_NYJ_ATL,2021,5,ATL,-21.221,-19.593
2021_07_ATL_MIA,2021,7,ATL,-19.593,-21.316
2021_08_CAR_ATL,2021,8,ATL,-21.316,-22.105
2021_09_ATL_NO,2021,9,ATL,-22.105,-23.831
2021_10_ATL_DAL,2021,10,ATL,-23.831,-24.954
2021_11_NE_ATL,2021,11,ATL,-24.954,-24.435
2021_12_ATL_JAX,2021,12,ATL,-24.435,-23.769
2021_13_TB_ATL,2021,13,ATL,-23.769,-25.787
2021_14_ATL_CAR,2021,14,ATL,-25.787,-24.938
2021_15_ATL_SF,2021,15,ATL,-24.938,-25.055
2021_16_DET_ATL,2021,16,ATL,-25.055,-25.963
2021_17_ATL_BUF,2021,17,ATL,-25.963,-23.179
2021_18_NO_ATL,2021,18,ATL,-23.179,-23.017
2022_01_NO_ATL,2022,1,ATL,-14.754,-15.413
2022_02_ATL_LAR,2022,2,ATL,-15.413,-16.193
2022_03_ATL_SEA,2022,3,ATL,-16.193,-17.873
2022_04_CLE_ATL,2022,4,ATL,-17.873,-17.847
2022_05_ATL_TB,2022,5,ATL,-17.847,-18.715
2022_06_SF_ATL,2022,6,ATL,-18.715,-19.796
2022_07_ATL_CIN,2022,7,ATL,-19.796,-23.579
2022_08_CAR_ATL,2022,8,ATL,-23.579,-24.683
2022_09_LAC_ATL,2022,9,ATL,-24.683,-24.035
2022_10_ATL_CAR,2022,10,ATL,-24.035,-23.106
2022_11_CHI_ATL,2022,11,ATL,-23.106,-22.794
2022_12_ATL_WAS,2022,12,ATL,-22.794,-21.872
2022_13_PIT_ATL,2022,13,ATL,-21.872,-22.271
2022_15_ATL_NO,2022,15,ATL,-22.271,-21.873
2022_16_ATL_BAL,2022,16,ATL,-21.873,-21.561
2022_17_ARI_ATL,2022,17,ATL,-21.561,-22.247
2022_18_TB_ATL,2022,18,ATL,-22.247,-22.249
2023_01_CAR_ATL,2023,1,ATL,-14.262,-13.038
2023_02_GB_ATL,2023,2,ATL,-13.038,-14.103
2023_03_ATL_DET,2023,3,ATL,-14.103,-14.377
2023_04_ATL_JAX,2023,4,ATL,-14.377,-15.35
2023_05_HOU_ATL,2023,5,ATL,-15.35,-16.006
2023_06_WAS_ATL,2023,6,ATL,-16.006,-15.992
2023_07_ATL_TB,2023,7,ATL,-15.992,-15.693
2023_08_ATL_TEN,2023,8,ATL,-15.693,-17.135
2023_09_MIN_ATL,2023,9,ATL,-17.135,-17.401
2023_10_ATL_ARI,2023,10,ATL,-17.401,-16.914
2023_12_NO_ATL,2023,12,ATL,-16.914,-16.709
2023_13_ATL_NYJ,2023,13,ATL,-16.709,-15.368
2023_14_TB_ATL,2023,14,ATL,-15.368,-15.9
2023_15_ATL_CAR,2023,15,ATL,-15.9,-15.666
2023_16_IND_ATL,2023,16,ATL,-15.666,-13.535
2023_17_ATL_CHI,2023,17,ATL,-13.535,-13.934
2023_18_ATL_NO,2023,18,ATL,-13.934,-15.821
2024_01_PIT_ATL,2024,1,ATL,-10.141,-10.657
2024_02_ATL_PHI,2024,2,ATL,-10.657,-11.625
2024_03_KC_ATL,2024,3,ATL,-11.625,-11.906
2024_04_NO_ATL,2024,4,ATL,-11.906,-11.825
2024_05_TB_ATL,2024,5,ATL,-11.825,-14.109
2024_06_ATL_CAR,2024,6,ATL,-14.109,-14.132
2024_07_SEA_ATL,2024,7,ATL,-14.132,-14.848
2024_08_ATL_TB,2024,8,ATL,-14.848,-15.768
2024_09_DAL_ATL,2024,9,ATL,-15.768,-15.371
2024_10_ATL_NO,2024,10,ATL,-15.371,-16.678
2024_11_ATL_DEN,2024,11,ATL,-16.678,-19.181
2024_13_LAC_ATL,2024,13,ATL,-19.181,-16.692
2024_14_ATL_MIN,2024,14,ATL,-16.692,-19.334
2024_15_ATL_OAK,2024,15,ATL,-19.334,-18.27
2024_16_NYG_ATL,2024,16,ATL,-18.27,-16.789
